ID;Nombre;Precio impuestos incluidos;ID regla de impuestos;En oferta (0/1);Valor del descuento;Porcentaje de descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia nº;N° de referencia proveedor;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Cantidad;Cantidad mínima;Nivel de stock bajo;Envíame un mensaje de correo electrónico cuando la cantidad esté por debajo de este nivel;Visible en;Coste adicional del envío;Unidad para el precio unitario;Resumen;Descripción;Etiquetas (x,y,z...);Meta-título;Meta keywords;Meta descripción;URL reescrita;Disponible para pedidos (0 = No, 1 = Si);Fecha de disponibilidad del producto;Fecha de creación del producto;URL's de las imágenes (x,y,z...);Textos alternativos de imagen (x,y,z...);Elimine las imágenes existentes (0 = No, 1 = Si);Característica (Nombre:Valor:Posición:Personalizado);Estado;Destacado;
;Batidora manual philips hr3700/00 blanca 3vl 200w 220v;243000;1;0;;;;;EDPBMHR370000-RT;;PHILIPS;;;;10,60;10,60;10,60;1,10;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPBMHR370000-RT.jpg;;;Marca:PHILIPS&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:10,6  CM&Alto:19,6  CM&Largo:21,2  CM&Peso:1071  GR;;;
;Batidora manual philips hr3705/00 5 vel+tur 2 acc blanco 300w 220v;258000;1;0;;;;;EDPBMHR370500-RT;;PHILIPS;;;;21,00;21,00;21,00;1,23;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPBMHR370500-RT.jpg;;;Marca:PHILIPS&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:21  CM&Alto:19,4  CM&Largo:10,5  CM&Peso:1230  GR;;;
;Batidora manual philips hr3705/10 5 vel+tur 2 acc negro 300w 220v;271000;1;0;;;;;EDPBMHR370510-RT;;PHILIPS;;;;8,40;8,40;8,40;0,85;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPBMHR370510-RT.jpg;;;Marca:PHILIPS&Producto:BATIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:8,4  CM&Alto:15,4  CM&Largo:18,6  CM&Peso:852  GR;;;
;Bordeadora ducati dgt2600;860000;1;0;;;;;GFDUDGT2600;;DUCATI;;;;29,00;29,00;29,00;26,68;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDUDGT2600.jpg;;;Marca:DUCATI&Producto:CUIDADO Y LIMPIEZA&Segmento:CAMPO Y JARDIN&Vendedor:Sara Comercial&Ancho:29  CM&Alto:20  CM&Largo:184  CM&Peso:5800  GR;;;
;Cable carga micro usb aiwa aw-p17121-bk negro;25000;1;0;;;;;ELAWP17121BK-RT;;AIWA;;;;7,50;7,50;7,50;0,07;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWP17121BK-RT.jpg;;;Marca:AIWA&Producto:CABLES CARGADORES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:7,5  CM&Alto:18  CM&Largo:2  CM&Peso:66  GR;;;
;Cable carga usb aiwa aw-p17151-bk tipo c negro a/m;35000;1;0;;;;;ELAWP17151BK-RT;;AIWA;;;;7,50;7,50;7,50;0,08;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWP17151BK-RT.jpg;;;Marca:AIWA&Producto:CABLES CARGADORES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:7,5  CM&Alto:18  CM&Largo:2  CM&Peso:75  GR;;;
;Cable carga usb aiwa aw-p18070-w iphone/ipad/ipod pvc blanco;67000;1;0;;;;;ELAWP18070W-RT;;AIWA;;;;7,50;7,50;7,50;0,07;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWP18070W-RT.jpg;;;Marca:AIWA&Producto:CABLES CARGADORES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:7,5  CM&Alto:18  CM&Largo:2,2  CM&Peso:67  GR;;;
;Cafetera b+d cm1105b-cl dig jar vid filt p/goteo 1/5l ind agua 1000w220v;196000;1;0;;;;;EDBCCM1105BCL-RT;;BLACK & DECKER;;;;23,11;23,11;23,11;5,51;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBCCM1105BCL-RT.jpg;;;Marca:BLACK & DECKER&Producto:CAFETERAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:23,11  CM&Alto:27,9  CM&Largo:34,2  CM&Peso:2300  GR;;;
;Cable carga usb aiwa aw-p17151-r tipo c rojo a/m;33000;1;0;;;;;ELAWP17151R-RT;;AIWA;;;;7,50;7,50;7,50;0,08;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWP17151R-RT.jpg;;;Marca:AIWA&Producto:CABLES CARGADORES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:7,5  CM&Alto:18  CM&Largo:2  CM&Peso:75  GR;;;
;Cable carga usb aiwa aw-p17221-bk tipo c negro 1.5 mts;27000;1;0;;;;;ELAWP17221BK-RT;;AIWA;;;;7,50;7,50;7,50;0,07;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWP17221BK-RT.jpg;;;Marca:AIWA&Producto:CABLES CARGADORES&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:7,5  CM&Alto:18  CM&Largo:2  CM&Peso:70  GR;;;
;Cargador de auto aiwa aw-p2124-bk negro;65000;1;0;;;;;ELAWP2124B-RT;;AIWA;;;;4,50;4,50;4,50;0,19;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWP2124B-RT.jpg;;;Marca:AIWA&Producto:CARGADOR ELECTRICO&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:4,5  CM&Alto:14  CM&Largo:12  CM&Peso:81  GR;;;
;Cargador de pared aiwa aw-p2223-w 2 puertos usb blanco;72000;1;0;;;;;ELAWP2223W-RT;;AIWA;;;;4,70;4,70;4,70;0,20;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWP2223W-RT.jpg;;;Marca:AIWA&Producto:CARGADOR ELECTRICO&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:4,7  CM&Alto:14  CM&Largo:12  CM&Peso:130  GR;;;
;Cargador portatil aiwa aw-pbf110 celda litio 10000mah usbx2;126000;1;0;;;;;ELAWPBF110-RT;;AIWA;;;;32,50;32,50;32,50;2,05;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPBF110-RT.jpg;;;Marca:AIWA&Producto:CARGADOR ELECTRICO&Segmento:ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:32,5  CM&Alto:14  CM&Largo:18  CM&Peso:GR;;;
;Cargador portatil aiwa aw-pbf168w celda litio inalambrico 10000mah usbx2;184000;1;0;;;;;ELAWPBF168W-RT;;AIWA;;;;14,00;14,00;14,00;0,29;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPBF168W-RT.jpg;;;Marca:AIWA&Producto:CARGADOR ELECTRICO&Segmento:ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:14  CM&Alto:3,2  CM&Largo:18  CM&Peso:290  GR;;;
;Cargador portatil aiwa aw-pbf200 celda litio 20000mah usbx2;185000;1;0;;;;;ELAWPBF200-RT;;AIWA;;;;32,50;32,50;32,50;2,16;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/ELAWPBF200-RT.jpg;;;Marca:AIWA&Producto:CARGADOR ELECTRICO&Segmento:ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:32,5  CM&Alto:19  CM&Largo:14  CM&Peso:450  GR;;;
;Centro de lavado mabe electrico 15 kgs blanco;6541000;1;0;;;;;EDMCL1540EEBBY0;;MABE;;;;68,00;68,00;68,00;255,57;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDMCL1540EEBBY0.jpg;;;Marca:MABE&Producto:CUIDADO DE LA ROPA&Segmento:LAVADO/SECADO&Vendedor:Sara Comercial&Ancho:68  CM&Alto:192  CM&Largo:78,3  CM&Peso:0  GR;;;
;Cepillo alisador philips bhh880/00 ceramica turmalina 170 y 200�c;458000;1;0;;;;;EDPCPBHH88000-RT;;PHILIPS;;;;35,50;35,50;35,50;0,63;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPBHH88000-RT.jpg;;;Marca:PHILIPS&Producto:ALISADORES&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:35,5  CM&Alto:12,1  CM&Largo:5,5  CM&Peso:633  GR;;;
;Condensador mabe mmt12 12000btu frio blanco;0;1;0;;;;;AAMMT12CDBWCCMS81;;MABE;;;;78,50;78,50;78,50;38,03;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/AAMMT12CDBWCCMS81.jpg;;;Marca:MABE&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:78,5  CM&Alto:34  CM&Largo:57  CM&Peso:28500  GR;;;
;Condensador mabe mmt18 18000btu frio blanco;0;1;0;;;;;AAMMT18CDBWCCMS81;;MABE;;;;97,00;97,00;97,00;36,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/AAMMT18CDBWCCMS81.jpg;;;Marca:MABE&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:97  CM&Alto:38  CM&Largo:30  CM&Peso:36000  GR;;;
;Condensador mabe mmt24 24000btu frio blanco;0;1;0;;;;;AAMMT24CDBWCCMS81;;MABE;;;;96,50;96,50;96,50;47,00;0;;;;;;;;;;;;;;;;;;;;Marca:MABE&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:96,5  CM&Alto:37,5  CM&Largo:30  CM&Peso:47000  GR;;;
;Congelador horizontal mabe fmm200 1 tapa 200l blanco;1387000;1;0;;;;;CGMFMM200HSYBB4;;MABE;;;;77,00;77,00;77,00;92,85;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/CGMFMM200HSYBB4.jpg;;;Marca:MABE&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:77  CM&Alto:88,5  CM&Largo:54,5  CM&Peso:34000  GR;;;
;Congelador horizontal mabe fmm200 1 tapa 200l blanco;1387000;1;0;;;;;CGMFMM200HSYBB3;;MABE;;;;72,00;72,00;72,00;83,66;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/CGMFMM200HSYBB3.jpg;;;Marca:MABE&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:72  CM&Alto:84,5  CM&Largo:55  CM&Peso:0  GR;;;
;Congelador horizontal mabe fmm250 1 tapa 250l blanco;1944000;1;0;;;;;CGMFMM250HSYBB3;;MABE;;;;98,50;98,50;98,50;119,21;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/CGMFMM250HSYBB3.jpg;;;Marca:MABE&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:98,5  CM&Alto:88,5  CM&Largo:54,7  CM&Peso:42000  GR;;;
;Congelador horizontal mabe fmm350 1 tapa 350l blanco;2253000;1;0;;;;;CGMFMM350HSBSY0;;MABE;;;;110,00;110,00;110,00;173,12;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/CGMFMM350HSBSY0.jpg;;;Marca:MABE&Producto:CONGELADORES HORIZONTALES&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:110  CM&Alto:84,5  CM&Largo:74,5  CM&Peso:0  GR;;;
;Cortabarba philips bt3206/14 cuchillas inox 45m/10h 10 pos 1 acc 100-240v;263000;1;0;;;;;EDPCBT320614-RT;;PHILIPS;;;;14,00;14,00;14,00;0,55;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBT320614-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:22,4  CM&Largo:7  CM&Peso:320  GR;;;
;Cortabarba philips bt3216/14 cuchillas inox 60m/1h 20 pos 1 acc 240v;384000;1;0;;;;;EDPCPBT321614-RT;;PHILIPS;;;;14,00;14,00;14,00;0,55;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPBT321614-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:22,4  CM&Largo:7  CM&Peso:333  GR;;;
;Cortacesped ducati a transmision dlm5300 530;2450000;1;0;;;;;GFDUCTDLM32530;;DUCATI;;;;57,00;57,00;57,00;96,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDUCTDLM32530.jpg;;;Marca:DUCATI&Producto:CUIDADO Y LIMPIEZA&Segmento:CAMPO Y JARDIN&Vendedor:Sara Comercial&Ancho:57  CM&Alto:48  CM&Largo:93  CM&Peso:96000  GR;;;
;Cortabarba philips bt5502/15 cuchillas inox 40 posiciones bat 220v;465000;1;0;;;;;EDPCBT550215-RT;;PHILIPS;;;;14,00;14,00;14,00;0,55;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBT550215-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:22,4  CM&Largo:7  CM&Peso:401  GR;;;
;Cortacesped ducati dlm5100t;1478000;1;0;;;;;GFDUCDLM5100T;;DUCATI;;;;56,00;56,00;56,00;37,81;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDUCDLM5100T.jpg;;;Marca:DUCATI&Producto:CUIDADO Y LIMPIEZA&Segmento:CAMPO Y JARDIN&Vendedor:Sara Comercial&Ancho:56  CM&Alto:37  CM&Largo:73  CM&Peso:27500  GR;;;
;Cortabarba philips bt7201/15 sistema de aspiracion cuchilla inox bat 220v;610000;1;0;;;;;EDPCBT720115-RT;;PHILIPS;;;;14,00;14,00;14,00;0,60;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBT720115-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:24,5  CM&Largo:7  CM&Peso:391  GR;;;
;Cortapelo facial philips nt3160/10 lavable 3 posiciones 2 acc funda pila aa;164000;1;0;;;;;EDPCNT316010-RT;;PHILIPS;;;;10,00;10,00;10,00;0,22;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCNT316010-RT.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:10  CM&Alto:21  CM&Largo:4,1  CM&Peso:165  GR;;;
;Cortapelo philips hc3520/15 series 3000 13 pos inox 240v;298000;1;0;;;;;EDPCHC352015;;PHILIPS;;;;14,00;14,00;14,00;0,55;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCHC352015.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:22,4  CM&Largo:7  CM&Peso:392  GR;;;
;Cortapelo philips hc3505/15 series 3000 13 pos inox uso con cable 240v;192000;1;0;;;;;EDPCHC350515;;PHILIPS;;;;14,00;14,00;14,00;0,55;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCHC350515.jpg;;;Marca:PHILIPS&Producto:CORTAPELOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14  CM&Alto:22,4  CM&Largo:7  CM&Peso:351  GR;;;
;Cuchilla reemplazable oneblade mod qp210 pack de 1;0;1;0;;;;;QP2510001;;PHILIPS;;;;10,00;10,00;10,00;0,06;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/QP2510/001.jpg;;;Marca:PHILIPS&Producto:AFEITADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:10  CM&Alto:11  CM&Largo:2,2  CM&Peso:20  GR;;;
;Cuchillo electrico b+d ek500w-cl cuc inox bot c/seg mango comfort 100w220v;115000;1;0;;;;;EDBCEEK500WCL-RT;;BLACK & DECKER;;;;9,00;9,00;9,00;0,70;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDBCEEK500WCL-RT.jpg;;;Marca:BLACK & DECKER&Producto:CUCHILLOS ELECTRICOS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:9  CM&Alto:7  CM&Largo:30  CM&Peso:700  GR;;;
;Depiladora philips bre255/00 opti-light 3 acc piernas 2vl cable 220v;439000;1;0;;;;;EDPCBRE25500-RT;;PHILIPS;;;;17,80;17,80;17,80;0,49;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE25500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:17,8  CM&Alto:18,5  CM&Largo:6  CM&Peso:305  GR;;;
;Depiladora philips bre605/00 sistema de pinzas ceramic 40m/1h carga 2 vel 15v;612000;1;0;;;;;EDPCPDBRE60500-RT;;PHILIPS;;;;15,60;15,60;15,60;2,17;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPDBRE60500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:15,6  CM&Alto:20  CM&Largo:27,8  CM&Peso:457  GR;;;
;Depiladora philips bre620/00 sistema de pinzas 40m/1h carga 2 vel 3 acc 15v;678000;1;0;;;;;EDPCPDBRE62000-RT;;PHILIPS;;;;14,80;14,80;14,80;0,47;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPDBRE62000-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14,8  CM&Alto:18,5  CM&Largo:6,5  CM&Peso:469  GR;;;
;Depiladora philips bre632/00 p/todo cuerpo 5 acc discos ceramicos 2vl 220v;921000;1;0;;;;;EDPCBRE63200-RT;;PHILIPS;;;;14,80;14,80;14,80;0,47;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE63200-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:14,8  CM&Alto:18,5  CM&Largo:6,5  CM&Peso:465  GR;;;
;Depiladora philips bre285/00 opti-light 7 acc piernas 2vl cable 220v;597000;1;0;;;;;EDPCBRE28500-RT;;PHILIPS;;;;17,80;17,80;17,80;0,49;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRE28500-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:17,8  CM&Alto:18,5  CM&Largo:6  CM&Peso:361  GR;;;
;Depiladora philips bri920/00 lumea advanced luz pulsada 2acc 240v;3443000;1;0;;;;;EDPCBRI92000-RT;;PHILIPS;;;;26,60;26,60;26,60;1,52;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCBRI92000-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:26,6  CM&Alto:19  CM&Largo:12  CM&Peso:1046  GR;;;
;Depiladora philips bri922/00 lumea advanced luz pulsada 2acc 240v;3676000;1;0;;;;;EDPCDBRI92200-RT;;PHILIPS;;;;26,60;26,60;26,60;1,52;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCDBRI92200-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:26,6  CM&Alto:19  CM&Largo:12  CM&Peso:1276  GR;;;
;Depiladora philips bri863/00 lumea essential luz pulsada uso c/cable cuerpo 240v;2548000;1;0;;;;;EDPCDBRI86300-RT;;PHILIPS;;;;24,00;24,00;24,00;0,92;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCDBRI86300-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:24  CM&Alto:17,5  CM&Largo:8,8  CM&Peso:846  GR;;;
;Depiladora philips sc1997/00 lumea advanced luz pulsada 2acc 240v;2693000;1;0;;;;;EDPCPDSC199700-RT;;PHILIPS;;;;26,60;26,60;26,60;1,52;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPDSC199700-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:26,6  CM&Alto:19  CM&Largo:12  CM&Peso:1041  GR;;;
;Desmalezadora ducati dbc5200s;1488000;1;0;;;;;GFDUDBC5200S;;DUCATI;;;;31,00;31,00;31,00;43,36;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDUDBC5200S.jpg;;;Marca:DUCATI&Producto:CUIDADO Y LIMPIEZA&Segmento:CAMPO Y JARDIN&Vendedor:Sara Comercial&Ancho:31  CM&Alto:30  CM&Largo:186,5  CM&Peso:13800  GR;;;
;Depiladora philips bri950/00 lumea prestige luz pulsada 2acc 240v;3762000;1;0;;;;;EDPCPDBRI95000-RT;;PHILIPS;;;;26,50;26,50;26,50;1,76;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPCPDBRI95000-RT.jpg;;;Marca:PHILIPS&Producto:DEPILADORAS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial&Ancho:26,5  CM&Alto:19  CM&Largo:14  CM&Peso:1623  GR;;;
;Evaporador mabe mmt12 12000btu frio blanco;0;1;0;;;;;AAMMT12CDBWCCMS82;;MABE;;;;81,50;81,50;81,50;19,05;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/AAMMT12CDBWCCMS81.jpg;;;Marca:MABE&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:81,5  CM&Alto:27,5  CM&Largo:34  CM&Peso:10000  GR;;;
;Desmalezadora ducati dbc4000 pro;2126000;1;0;;;;;GFDUDBC4000PRO;;DUCATI;;;;30,00;30,00;30,00;41,45;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDUDBC4000PRO.jpg;;;Marca:DUCATI&Producto:CUIDADO Y LIMPIEZA&Segmento:CAMPO Y JARDIN&Vendedor:Sara Comercial&Ancho:30  CM&Alto:30  CM&Largo:184,2  CM&Peso:9200  GR;;;
;Enganche adaptador aperos tipo cgs;202000;1;0;;;;;GFDU011737CGS;;DUCATI;;;;0,00;0,00;0,00;0,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDU011737CGS.jpg;;;Marca:DUCATI&Producto:PREPARACION DE SUELO&Segmento:CAMPO Y JARDIN&Vendedor:Sara Comercial&Ancho:0  CM&Alto:0  CM&Largo:0  CM&Peso:0  GR;;;
;Evaporador mabe mmt18 18000btu frio blanco;0;1;0;;;;;AAMMT18CDBWCCMS82;;MABE;;;;92,50;92,50;92,50;54,11;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/AAMMT18CDBWCCMS81.jpg;;;Marca:MABE&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:92,5  CM&Alto:39  CM&Largo:60  CM&Peso:15000  GR;;;
;Freidora philips hd9216/81 s/aceite frie/hornea/tuesta timer temp man 1425w220v;1346000;1;0;;;;;EDPFHD921681-RT;;PHILIPS;;;;35,00;35,00;35,00;11,58;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/EDPFHD921681-RT.jpg;;;Marca:PHILIPS&Producto:FREIDORAS&Segmento:PEQUE�OS ELECTRODOMESTICOS&Vendedor:Sara Comercial&Ancho:35  CM&Alto:37,8  CM&Largo:35  CM&Peso:7262  GR;;;
;Evaporador mabe mmt24 24000btu frio blanco;0;1;0;;;;;AAMMT24CDBWCCMS82;;MABE;;;;94,00;94,00;94,00;72,25;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/AAMMT24CDBWCCMS81.jpg;;;Marca:MABE&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial&Ancho:94  CM&Alto:43  CM&Largo:71,5  CM&Peso:17000  GR;;;
;Frigobar mabe rmc090nesy0 2 puertas 90l silver;911000;1;0;;;;;HEMRMC090NESY0;;MABE;;;;47,00;47,00;47,00;48,39;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEMRMC090NESY0.jpg;;;Marca:MABE&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:47  CM&Alto:83,7  CM&Largo:49,2  CM&Peso:0  GR;;;
;Frigobar mabe rmf04hv1 1 puerta 110l negro;911000;1;0;;;;;HEMRMF04HV1;;MABE;;;;47,00;47,00;47,00;44,44;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/HEMRMF04HV1.jpg;;;Marca:MABE&Producto:HELADERAS FRIO HUMEDO&Segmento:REFRIGERACION&Vendedor:Sara Comercial&Ancho:47  CM&Alto:85  CM&Largo:44,5  CM&Peso:0  GR;;;
;Generador ducati dgr3200;2207000;1;0;;;;;GFDUDGR3200;;DUCATI;;;;50,00;50,00;50,00;45,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDUDGR3200.jpg;;;Marca:DUCATI&Producto:GENERADORES&Segmento:MAQUINARIAS&Vendedor:Sara Comercial&Ancho:50  CM&Alto:50  CM&Largo:62,5  CM&Peso:45000  GR;;;
;Generador ducati dgr5500;3645000;1;0;;;;;GFDUDGR5500;;DUCATI;;;;58,50;58,50;58,50;78,00;0;;;;;;;;;;;;;;;;;http://181.40.23.235:8199/files/imagenes/productos/GFDUDGR5500.jpg;;;Marca:DUCATI&Producto:GENERADORES&Segmento:MAQUINARIAS&Vendedor:Sara Comercial&Ancho:58,5  CM&Alto:59  CM&Largo:72,5  CM&Peso:78000  GR;;;
